class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Stance,0.520601212978363,0.16655291616916656,-0.20892837643623352,0.9999577403068542,0.5179604291915894,0.1484621912240982,-0.18179593980312347,0.999941885471344,0.5183795094490051,0.1482839286327362,-0.18181423842906952,0.9999185800552368,0.5186589956283569,0.14839774370193481,-0.1818215548992157,0.9999172687530518,0.5115127563476562,0.14859509468078613,-0.2167709767818451,0.9999496340751648,0.5078564882278442,0.14812305569648743,-0.21675905585289001,0.9999442100524902,0.5038388967514038,0.14782966673374176,-0.21678845584392548,0.9999404549598694,0.5081272721290588,0.15609046816825867,-0.02516373060643673,0.9997888803482056,0.4884307384490967,0.15421801805496216,-0.18928265571594238,0.9999489188194275,0.5201613306999207,0.18311955034732819,-0.14757785201072693,0.9998980760574341,0.512166440486908,0.18156176805496216,-0.19438523054122925,0.9999265670776367,0.5283117294311523,0.25525060296058655,0.11217620223760605,0.9991921186447144,0.44527047872543335,0.24386771023273468,-0.2353346049785614,0.9998262524604797,0.577484130859375,0.34135743975639343,0.0346483550965786,0.8247437477111816,0.4814346432685852,0.3250705897808075,-0.37827879190444946,0.9801579713821411,0.5564697980880737,0.23523515462875366,-0.16441097855567932,0.8903614282608032,0.4930967688560486,0.2107439935207367,-0.36392661929130554,0.972504198551178,0.5499981641769409,0.2086501270532608,-0.19852572679519653,0.7954323887825012,0.49028024077415466,0.18108989298343658,-0.3895540237426758,0.9468556046485901,0.5441502332687378,0.20540447533130646,-0.1734488606452942,0.7864530682563782,0.4847181439399719,0.18010351061820984,-0.39364391565322876,0.9416274428367615,0.5423663854598999,0.2134522646665573,-0.16280849277973175,0.7557637691497803,0.48714637756347656,0.1895202100276947,-0.36375853419303894,0.9146125912666321,0.5259827375411987,0.5259305834770203,0.1062091588973999,0.9995596408843994,0.4690760672092438,0.5306634306907654,-0.10639385133981705,0.9997965097427368,0.5603820085525513,0.6707149147987366,0.23648342490196228,0.9753485918045044,0.459733784198761,0.7009841799736023,-0.07834433764219284,0.9963274002075195,0.5518531799316406,0.8234509825706482,0.44080066680908203,0.9869211316108704,0.435852587223053,0.8668997883796692,0.049101050943136215,0.9958921074867249,0.5381369590759277,0.8517694473266602,0.4552810788154602,0.9664676189422607,0.42203769087791443,0.891379714012146,0.05457363277673721,0.9228652715682983,0.6063240170478821,0.8646975755691528,0.36379683017730713,0.986799955368042,0.47081536054611206,0.9217916131019592,-0.08901507407426834,0.9926167130470276
Stance,0.5206936001777649,0.1666056215763092,-0.20918910205364227,0.9999568462371826,0.5179581046104431,0.1484788954257965,-0.18208526074886322,0.9999406933784485,0.5183601379394531,0.14830251038074493,-0.18210385739803314,0.9999167323112488,0.5186207890510559,0.14841805398464203,-0.18211215734481812,0.9999152421951294,0.5115422010421753,0.1486084759235382,-0.217610165476799,0.9999489188194275,0.5078838467597961,0.14814046025276184,-0.21759840846061707,0.9999433755874634,0.503878116607666,0.14784952998161316,-0.21762990951538086,0.9999395608901978,0.5079766511917114,0.15608936548233032,-0.025713836774230003,0.9997848868370056,0.4883558750152588,0.15421675145626068,-0.18952475488185883,0.9999481439590454,0.5201610326766968,0.18320447206497192,-0.1478753238916397,0.9998955130577087,0.5122388005256653,0.18167077004909515,-0.19517210125923157,0.9999248385429382,0.528266429901123,0.2552318871021271,0.11214768886566162,0.9991841316223145,0.4452753961086273,0.24391937255859375,-0.2349018156528473,0.9998246431350708,0.5774666666984558,0.3413587212562561,0.03289274498820305,0.8219408392906189,0.4830494821071625,0.3236815333366394,-0.3760811984539032,0.9802332520484924,0.5559877157211304,0.23522306978702545,-0.16398195922374725,0.8891788125038147,0.49322715401649475,0.21094313263893127,-0.36758068203926086,0.9729657173156738,0.549317479133606,0.208594411611557,-0.1976379007101059,0.7938379645347595,0.49038809537887573,0.18146578967571259,-0.3936273455619812,0.9477073550224304,0.5434572696685791,0.20531190931797028,-0.1721923053264618,0.7847269177436829,0.48483771085739136,0.18049314618110657,-0.39743027091026306,0.9425391554832458,0.5417292714118958,0.21341058611869812,-0.1619831770658493,0.7539234161376953,0.4872533679008484,0.18990938365459442,-0.3674136996269226,0.9156323671340942,0.5258806347846985,0.5259510278701782,0.10629896819591522,0.9995583891868591,0.4690418243408203,0.5307343602180481,-0.10648152977228165,0.9997954964637756,0.5604570508003235,0.6708576083183289,0.2374742329120636,0.9755314588546753,0.4597424566745758,0.7009685039520264,-0.08595092594623566,0.996303915977478,0.5518071055412292,0.8234615921974182,0.44168972969055176,0.9869403839111328,0.43585920333862305,0.8670310974121094,0.03398372605443001,0.9958986639976501,0.5381321310997009,0.8517695069313049,0.4560409188270569,0.9663558602333069,0.4220479428768158,0.8915565609931946,0.03850996866822243,0.9228578805923462,0.6063239574432373,0.8646956086158752,0.36394453048706055,0.986812174320221,0.4708724915981293,0.9218605160713196,-0.10702747106552124,0.9926488399505615
Stance,0.5207198262214661,0.16682101786136627,-0.20773550868034363,0.9999565482139587,0.5179470181465149,0.14854547381401062,-0.18103456497192383,0.9999402165412903,0.5183104276657104,0.14835280179977417,-0.1810508519411087,0.9999158978462219,0.5185204148292542,0.14845427870750427,-0.18106000125408173,0.999914288520813,0.5115715861320496,0.1486758291721344,-0.2172435224056244,0.9999488592147827,0.5079149007797241,0.14819024503231049,-0.21723289787769318,0.9999432563781738,0.5039260983467102,0.14788517355918884,-0.2172657698392868,0.9999393820762634,0.5076286196708679,0.15610040724277496,-0.02557726763188839,0.999782919883728,0.4883415102958679,0.1542302668094635,-0.19105389714241028,0.9999479055404663,0.5201112627983093,0.18327385187149048,-0.14665228128433228,0.9998939037322998,0.5122547745704651,0.18173718452453613,-0.19481627643108368,0.9999239444732666,0.5275551676750183,0.2552746534347534,0.11463646590709686,0.9991780519485474,0.44529446959495544,0.24394768476486206,-0.23647210001945496,0.9998239278793335,0.5771945118904114,0.3414008915424347,0.05034588649868965,0.8170046806335449,0.4831981658935547,0.32250359654426575,-0.3745415210723877,0.9802836775779724,0.5559226870536804,0.23519213497638702,-0.13351234793663025,0.8873416185379028,0.49297624826431274,0.21127106249332428,-0.36586427688598633,0.9733660817146301,0.5493413209915161,0.20859403908252716,-0.16424518823623657,0.791297972202301,0.49058786034584045,0.18170544505119324,-0.3917301297187805,0.9484699368476868,0.5434783697128296,0.20529736578464508,-0.14048776030540466,0.782151997089386,0.4849216043949127,0.18153540790081024,-0.39551129937171936,0.9433566331863403,0.5417500138282776,0.2134050726890564,-0.1318386048078537,0.7514001131057739,0.4873316287994385,0.19113673269748688,-0.3656770586967468,0.9164998531341553,0.5257288217544556,0.5260173678398132,0.10752787441015244,0.9995584487915039,0.468986451625824,0.5308059453964233,-0.1077054962515831,0.9997939467430115,0.560579240322113,0.6709692478179932,0.2389325648546219,0.9755977988243103,0.45976918935775757,0.7010430097579956,-0.08635242283344269,0.9962667226791382,0.5517881512641907,0.8234850764274597,0.442303329706192,0.986946165561676,0.43596118688583374,0.8670793175697327,0.03280980512499809,0.9958924651145935,0.5380879640579224,0.8518022298812866,0.45655378699302673,0.9662519693374634,0.4220937192440033,0.8915921449661255,0.03730163350701332,0.923220157623291,0.6063395142555237,0.8647041320800781,0.3650091588497162,0.986809253692627,0.4710996747016907,0.9220066070556641,-0.10761300474405289,0.9926685094833374
Stance,0.5208810567855835,0.16704003512859344,-0.20774321258068085,0.9999565482139587,0.5179862976074219,0.14874964952468872,-0.18117304146289825,0.9999402761459351,0.5183236598968506,0.14854110777378082,-0.18118779361248016,0.9999157190322876,0.5185242891311646,0.1486257165670395,-0.18119649589061737,0.9999140501022339,0.5117153525352478,0.1489180028438568,-0.21733400225639343,0.9999492168426514,0.508044421672821,0.1484391987323761,-0.21732363104820251,0.9999436140060425,0.5040811896324158,0.14813192188739777,-0.21735651791095734,0.9999397993087769,0.5076372027397156,0.1561746448278427,-0.025763144716620445,0.9997827410697937,0.48838862776756287,0.15434744954109192,-0.19253458082675934,0.9999481439590454,0.5201245546340942,0.18342357873916626,-0.1466907411813736,0.9998933672904968,0.5123604536056519,0.18188922107219696,-0.19482913613319397,0.9999238848686218,0.5275372862815857,0.25527408719062805,0.1149560958147049,0.9991729855537415,0.4455207884311676,0.24395786225795746,-0.2378334105014801,0.9998244047164917,0.5771254301071167,0.34128162264823914,0.05553947016596794,0.8119966983795166,0.48306918144226074,0.320403516292572,-0.3748241662979126,0.9800858497619629,0.5553101897239685,0.235085591673851,-0.11656510829925537,0.8846979141235352,0.4952141344547272,0.21127533912658691,-0.36628538370132446,0.9733717441558838,0.5487450361251831,0.20858660340309143,-0.14505556225776672,0.7878557443618774,0.49045124650001526,0.18188661336898804,-0.39234042167663574,0.9485875368118286,0.543012261390686,0.20526888966560364,-0.12118788808584213,0.7786639928817749,0.4843430519104004,0.18236704170703888,-0.3959302604198456,0.9434654116630554,0.5413435101509094,0.2133864015340805,-0.11439353227615356,0.7477527856826782,0.4867493510246277,0.19149376451969147,-0.36613261699676514,0.9164143204689026,0.5256624221801758,0.5260264277458191,0.10885170847177505,0.999559223651886,0.4689728319644928,0.5308305025100708,-0.10903052240610123,0.9997948408126831,0.560596764087677,0.6712259650230408,0.24870900809764862,0.9756911396980286,0.4597998559474945,0.7010277509689331,-0.0925135537981987,0.9962766170501709,0.5517770648002625,0.823489248752594,0.4545821249485016,0.9870532751083374,0.4359702467918396,0.8671613335609436,0.02300228551030159,0.9959702491760254,0.5380774140357971,0.8518267273902893,0.4691345691680908,0.9664155840873718,0.42209896445274353,0.8916882276535034,0.0271417535841465,0.9242321848869324,0.6063383221626282,0.8647059798240662,0.3787603974342346,0.9869053959846497,0.47117894887924194,0.9220783114433289,-0.11885740607976913,0.9928015470504761
Stance,0.5209730267524719,0.1676826775074005,-0.20346298813819885,0.9999557137489319,0.5180684328079224,0.1494903564453125,-0.17752757668495178,0.9999390244483948,0.5183994770050049,0.14926864206790924,-0.17754492163658142,0.9999135732650757,0.5186017155647278,0.14936843514442444,-0.17756304144859314,0.9999121427536011,0.5118142366409302,0.14967070519924164,-0.21380944550037384,0.9999486207962036,0.5081226825714111,0.14919976890087128,-0.21379783749580383,0.9999428987503052,0.504159152507782,0.1489056944847107,-0.21383360028266907,0.9999391436576843,0.5076561570167542,0.15677370131015778,-0.024228530004620552,0.9997795224189758,0.4883873462677002,0.15487828850746155,-0.19214360415935516,0.9999472498893738,0.5201266407966614,0.1837967485189438,-0.1429508775472641,0.9998906254768372,0.5123819708824158,0.1823396533727646,-0.19128529727458954,0.9999222159385681,0.5273248553276062,0.25545060634613037,0.1162162572145462,0.9991576671600342,0.4455413818359375,0.24398255348205566,-0.2370113581418991,0.9998237490653992,0.5771421194076538,0.341169148683548,0.06207770109176636,0.8069639205932617,0.4836514890193939,0.31771180033683777,-0.38506075739860535,0.9800955653190613,0.5548869371414185,0.2339901179075241,-0.09946146607398987,0.882368803024292,0.4929100573062897,0.21072544157505035,-0.403534471988678,0.9737371206283569,0.5485361814498901,0.20744846761226654,-0.12609364092350006,0.7847127914428711,0.49052244424819946,0.18168777227401733,-0.43279990553855896,0.9493095278739929,0.5428791046142578,0.20426084101200104,-0.10188035666942596,0.7754278779029846,0.48425307869911194,0.18222416937351227,-0.43513017892837524,0.9442352652549744,0.5411560535430908,0.21277932822704315,-0.09682483971118927,0.7443233132362366,0.48651638627052307,0.19127222895622253,-0.4038008749485016,0.9172170162200928,0.5255994200706482,0.5261670351028442,0.10878060758113861,0.9995601177215576,0.4687959551811218,0.5309045910835266,-0.1089579313993454,0.9997946619987488,0.5606456995010376,0.6713153719902039,0.23998332023620605,0.9758338332176208,0.4598131775856018,0.7008731365203857,-0.09904630482196808,0.9962378740310669,0.5517452359199524,0.8235383629798889,0.43394359946250916,0.9870738387107849,0.43599992990493774,0.8671615123748779,0.011041813530027866,0.9959792494773865,0.5380404591560364,0.8519827127456665,0.44730058312416077,0.9663748741149902,0.42217153310775757,0.8916690945625305,0.014677740633487701,0.9246558547019958,0.6063130497932434,0.8647269010543823,0.35655584931373596,0.9868890643119812,0.47103410959243774,0.9220265746116638,-0.1315600425004959,0.9928351640701294
Stance,0.5209242701530457,0.16764280200004578,-0.2038014829158783,0.9999557137489319,0.517999529838562,0.14945128560066223,-0.17759132385253906,0.9999389052391052,0.5183285474777222,0.14924781024456024,-0.1776106208562851,0.9999133348464966,0.5185364484786987,0.1493549793958664,-0.17763322591781616,0.9999116659164429,0.5117358565330505,0.1495857983827591,-0.2147100269794464,0.9999486804008484,0.5080103874206543,0.1491176038980484,-0.2146979123353958,0.9999430179595947,0.5039983987808228,0.14882567524909973,-0.21473336219787598,0.9999392032623291,0.5074983239173889,0.1567763239145279,-0.02429974265396595,0.9997773170471191,0.4878624379634857,0.15487270057201385,-0.19284997880458832,0.9999474883079529,0.520006537437439,0.1838071644306183,-0.14315956830978394,0.9998902082443237,0.5122305750846863,0.18234321475028992,-0.19251421093940735,0.9999223351478577,0.5269689559936523,0.2557002007961273,0.11606161296367645,0.9991547465324402,0.44552937150001526,0.24399057030677795,-0.23872335255146027,0.9998236894607544,0.5772191882133484,0.3408571481704712,0.049103815108537674,0.8058725595474243,0.483562171459198,0.31763139367103577,-0.37719354033470154,0.980147123336792,0.554800271987915,0.23341086506843567,-0.15449395775794983,0.8818268775939941,0.49298223853111267,0.21131007373332977,-0.35599249601364136,0.9737858772277832,0.5484417080879211,0.20703652501106262,-0.1897769570350647,0.7838892936706543,0.4910939633846283,0.18209736049175262,-0.3812406659126282,0.9493700861930847,0.5425862073898315,0.20398831367492676,-0.1640990823507309,0.7745769619941711,0.4850711226463318,0.18309274315834045,-0.3848944902420044,0.944281280040741,0.5408579707145691,0.2125777155160904,-0.1528681218624115,0.7433380484580994,0.4873105585575104,0.19241413474082947,-0.3555145263671875,0.9171625971794128,0.5255134701728821,0.5264552235603333,0.10914425551891327,0.9995612502098083,0.4687592387199402,0.5311949849128723,-0.10932322591543198,0.9997954368591309,0.5606845617294312,0.6716404557228088,0.25197380781173706,0.975986659526825,0.45980697870254517,0.7010167241096497,-0.09465198963880539,0.9962555766105652,0.5517320036888123,0.8235742449760437,0.46248793601989746,0.9871392250061035,0.4360046982765198,0.8671776056289673,0.026491347700357437,0.9960170388221741,0.5380276441574097,0.8520219922065735,0.47752976417541504,0.9664643406867981,0.42219120264053345,0.8916900753974915,0.031168803572654724,0.9251465797424316,0.6063112020492554,0.8647227883338928,0.3865792155265808,0.9869694709777832,0.47102898359298706,0.9219514727592468,-0.11571262776851654,0.992904007434845
Stance,0.5206185579299927,0.16806961596012115,-0.20956651866436005,0.999956488609314,0.5176238417625427,0.14975805580615997,-0.18279346823692322,0.999940037727356,0.5180051922798157,0.14950528740882874,-0.18280746042728424,0.9999147653579712,0.5182815790176392,0.14958183467388153,-0.18282297253608704,0.9999130964279175,0.5113561749458313,0.15002408623695374,-0.21913278102874756,0.9999496936798096,0.50764000415802,0.1495782881975174,-0.21912133693695068,0.9999440312385559,0.5036128163337708,0.14933918416500092,-0.2191573828458786,0.9999402761459351,0.5074552297592163,0.1569661796092987,-0.026476263999938965,0.9997818470001221,0.48725199699401855,0.1552896946668625,-0.19258655607700348,0.9999484419822693,0.5199203491210938,0.18417581915855408,-0.1477833241224289,0.9998921155929565,0.5120550394058228,0.18282294273376465,-0.19610384106636047,0.9999236464500427,0.5269849300384521,0.2559485137462616,0.11588872969150543,0.9991697072982788,0.4453309178352356,0.24416452646255493,-0.23799803853034973,0.9998259544372559,0.5769420862197876,0.3409808278083801,0.048364926129579544,0.8055135607719421,0.47238484025001526,0.33013007044792175,-0.37734970450401306,0.9802058935165405,0.5547890067100525,0.23388545215129852,-0.14296546578407288,0.8830822706222534,0.49215173721313477,0.21215490996837616,-0.38070809841156006,0.9742520451545715,0.5484529137611389,0.2074059396982193,-0.17530125379562378,0.7857863903045654,0.49113720655441284,0.1829419732093811,-0.40884631872177124,0.950247049331665,0.5425907373428345,0.20432142913341522,-0.15181346237659454,0.7764912247657776,0.48509082198143005,0.18375633656978607,-0.41212254762649536,0.945214569568634,0.5408414602279663,0.2127380669116974,-0.14146937429904938,0.7452664971351624,0.4873134195804596,0.19280487298965454,-0.3809497356414795,0.9183058738708496,0.5254708528518677,0.5264987349510193,0.1090816855430603,0.9995641112327576,0.46873044967651367,0.5312840938568115,-0.1092604249715805,0.9997968673706055,0.56070876121521,0.6716843843460083,0.25178349018096924,0.9763442277908325,0.459807813167572,0.7011758089065552,-0.09304876625537872,0.9962735772132874,0.5517104864120483,0.8235816955566406,0.4584125578403473,0.9872926473617554,0.43601512908935547,0.8672174215316772,0.027720320969820023,0.9960502982139587,0.537999153137207,0.8520292639732361,0.4730605483055115,0.9668442606925964,0.42219844460487366,0.8917401432991028,0.032216813415288925,0.9258280992507935,0.6063227653503418,0.8647276163101196,0.3814855217933655,0.9870989918708801,0.47103017568588257,0.9219933152198792,-0.11496031284332275,0.9929598569869995
Stance,0.5199068784713745,0.16802629828453064,-0.21430984139442444,0.9999570846557617,0.517048716545105,0.14973102509975433,-0.18743795156478882,0.9999408721923828,0.5175274610519409,0.1494893878698349,-0.18745332956314087,0.9999161958694458,0.517915666103363,0.14957231283187866,-0.187456876039505,0.9999143481254578,0.5106228590011597,0.1499461829662323,-0.22294075787067413,0.9999501705169678,0.5068414807319641,0.14949290454387665,-0.22293445467948914,0.9999446272850037,0.5026830434799194,0.14925983548164368,-0.22297243773937225,0.999940812587738,0.5073987245559692,0.1569705307483673,-0.028879517689347267,0.9997843503952026,0.4861944317817688,0.1552886962890625,-0.1922977864742279,0.9999493360519409,0.5194248557090759,0.1841791421175003,-0.15170206129550934,0.9998947978019714,0.5113862752914429,0.18281680345535278,-0.19891808927059174,0.9999256730079651,0.5269562602043152,0.25581830739974976,0.11446388065814972,0.9991979002952576,0.44506025314331055,0.24397185444831848,-0.23765909671783447,0.9998313188552856,0.5766493082046509,0.34097906947135925,0.026675114408135414,0.8079239726066589,0.4671038091182709,0.33189210295677185,-0.3596637547016144,0.9803380966186523,0.5542820692062378,0.2338298261165619,-0.19809339940547943,0.8842780590057373,0.4922373294830322,0.21315047144889832,-0.3398641347885132,0.9739981889724731,0.5474610924720764,0.20715691149234772,-0.23775708675384521,0.7877231240272522,0.49179258942604065,0.1835889369249344,-0.365877240896225,0.9496833682060242,0.5415016412734985,0.20397479832172394,-0.2147250473499298,0.7785724401473999,0.48565274477005005,0.18415425717830658,-0.36966434121131897,0.9445539116859436,0.5397924184799194,0.21243718266487122,-0.19792349636554718,0.7471398711204529,0.4875801205635071,0.19302549958229065,-0.3395006060600281,0.9174039959907532,0.5251439213752747,0.5264888405799866,0.10904073715209961,0.9995703101158142,0.46840524673461914,0.5312644243240356,-0.10921571403741837,0.9998006820678711,0.5605493783950806,0.6715700030326843,0.2531857192516327,0.9764150977134705,0.4597605764865875,0.70087730884552,-0.09427836537361145,0.9963493943214417,0.5517080426216125,0.823604166507721,0.4634631276130676,0.9873836636543274,0.43594470620155334,0.8672035336494446,0.02743355929851532,0.9961195588111877,0.5380150079727173,0.8520566821098328,0.47814077138900757,0.9670201539993286,0.42212074995040894,0.8917444944381714,0.03188823536038399,0.9268364906311035,0.6064102053642273,0.8647240400314331,0.3825777769088745,0.987218976020813,0.47105154395103455,0.9218675494194031,-0.11881891638040543,0.9930815696716309
Stance,0.5199114084243774,0.16733279824256897,-0.21425867080688477,0.9999575614929199,0.5169761180877686,0.1489378660917282,-0.18726885318756104,0.9999417066574097,0.5174126625061035,0.148734912276268,-0.18728289008140564,0.9999176263809204,0.5177507400512695,0.14883039891719818,-0.18728752434253693,0.9999156594276428,0.5105763673782349,0.14913663268089294,-0.22271578013896942,0.9999505281448364,0.506784200668335,0.14871126413345337,-0.22270949184894562,0.9999449849128723,0.5026198029518127,0.14850474894046783,-0.22274701297283173,0.9999411106109619,0.5069399476051331,0.15642493963241577,-0.028907423838973045,0.9997864961624146,0.48594745993614197,0.15489116311073303,-0.19336438179016113,0.9999499917030334,0.5193537473678589,0.18391276895999908,-0.15165698528289795,0.9998968243598938,0.5113272666931152,0.1825159341096878,-0.19877120852470398,0.9999270439147949,0.5265103578567505,0.2557002007961273,0.11501894146203995,0.9992203712463379,0.4450685381889343,0.2436879277229309,-0.23705658316612244,0.9998326897621155,0.5761822462081909,0.3410411775112152,0.02829057350754738,0.8094976544380188,0.46923762559890747,0.32665136456489563,-0.3386768698692322,0.9803420901298523,0.5542341470718384,0.23409968614578247,-0.19530491530895233,0.8852517604827881,0.4952748715877533,0.21350587904453278,-0.29242852330207825,0.9734947681427002,0.5470836758613586,0.20731830596923828,-0.23445431888103485,0.7889404892921448,0.4922126233577728,0.1847887486219406,-0.3144465684890747,0.9486587643623352,0.5410709977149963,0.20401883125305176,-0.21125265955924988,0.7799503207206726,0.4859673082828522,0.18558932840824127,-0.31990835070610046,0.943416178226471,0.5395344495773315,0.21244454383850098,-0.19511297345161438,0.748441755771637,0.4877377152442932,0.19457370042800903,-0.29177623987197876,0.9159035086631775,0.5246044397354126,0.5264877080917358,0.10951956361532211,0.9995744824409485,0.4681134819984436,0.5312655568122864,-0.10967771708965302,0.9998006820678711,0.5603479743003845,0.6713712215423584,0.25223371386528015,0.9761442542076111,0.4596155285835266,0.7008048295974731,-0.08976458758115768,0.996367871761322,0.5516611337661743,0.8236653804779053,0.46086519956588745,0.9873868227005005,0.4359109401702881,0.8672032952308655,0.0362270288169384,0.9961426854133606,0.5379871726036072,0.8523149490356445,0.47532495856285095,0.9670941233634949,0.42208918929100037,0.8917158842086792,0.04103027284145355,0.92780601978302,0.6064366102218628,0.8647240996360779,0.38036781549453735,0.9872733950614929,0.47097474336624146,0.9218542575836182,-0.1079934686422348,0.9931483864784241
Stance,0.5201459527015686,0.16733776032924652,-0.20212754607200623,0.9999567270278931,0.5169782638549805,0.1488865166902542,-0.17685064673423767,0.9999405145645142,0.51739102602005,0.148657888174057,-0.17686688899993896,0.9999160170555115,0.5176563858985901,0.14873404800891876,-0.17687161266803741,0.9999141097068787,0.5107207298278809,0.14913706481456757,-0.2147310972213745,0.9999497532844543,0.5069727301597595,0.148715078830719,-0.21472446620464325,0.9999440908432007,0.5029290914535522,0.1485138088464737,-0.2147582322359085,0.9999400973320007,0.5065572261810303,0.15637511014938354,-0.02595658041536808,0.9997814297676086,0.4862701892852783,0.15488412976264954,-0.1944383978843689,0.9999489784240723,0.519345760345459,0.18391640484333038,-0.14240111410617828,0.9998946785926819,0.5115219354629517,0.18256373703479767,-0.19250695407390594,0.9999258518218994,0.5258973836898804,0.25571295619010925,0.1162194013595581,0.999219536781311,0.4451046884059906,0.24365684390068054,-0.24024298787117004,0.9998318552970886,0.5751542448997498,0.3411044478416443,0.04340580105781555,0.8063526749610901,0.47393107414245605,0.32286450266838074,-0.3468763530254364,0.9805908799171448,0.5540449619293213,0.23422196507453918,-0.15892520546913147,0.8829605579376221,0.49824410676956177,0.21377621591091156,-0.31271129846572876,0.9736276268959045,0.5469290614128113,0.2075338065624237,-0.19336576759815216,0.7856721878051758,0.4925903379917145,0.18525828421115875,-0.33601200580596924,0.9488549828529358,0.5409796833992004,0.2042894810438156,-0.17081116139888763,0.7767646312713623,0.48603421449661255,0.18623843789100647,-0.34033870697021484,0.9436191320419312,0.5394517779350281,0.21256619691848755,-0.15844525396823883,0.745371401309967,0.4878102242946625,0.1952846646308899,-0.31189411878585815,0.9160003662109375,0.5243818759918213,0.5265376567840576,0.11001308262348175,0.9995744824409485,0.4680982232093811,0.5312829613685608,-0.11016467958688736,0.9997987151145935,0.5603488683700562,0.6714732646942139,0.25173377990722656,0.9756121039390564,0.45963430404663086,0.7008196711540222,-0.08811239898204803,0.996306300163269,0.5516574382781982,0.8236950039863586,0.45869874954223633,0.9871606826782227,0.43594127893447876,0.8672639727592468,0.03522922843694687,0.9961217641830444,0.5379879474639893,0.8523204922676086,0.4730740487575531,0.9667142629623413,0.4220944344997406,0.8918344974517822,0.039903827011585236,0.928213357925415,0.6065325736999512,0.8647170662879944,0.37986332178115845,0.9871191382408142,0.4710453152656555,0.9218092560768127,-0.10707054287195206,0.9931352734565735
Stance,0.520156741142273,0.16722863912582397,-0.20112355053424835,0.9999563694000244,0.5169249773025513,0.148688405752182,-0.17559446394443512,0.9999398589134216,0.5172446966171265,0.14844056963920593,-0.17561034858226776,0.999915361404419,0.5173978805541992,0.1485045999288559,-0.17561230063438416,0.9999133944511414,0.5107265710830688,0.14901399612426758,-0.21357008814811707,0.9999493360519409,0.5069926381111145,0.14860011637210846,-0.2135639637708664,0.9999435544013977,0.5029864311218262,0.14839495718479156,-0.21359851956367493,0.9999394416809082,0.5059556365013123,0.15616469085216522,-0.024686874821782112,0.9997776746749878,0.4862784445285797,0.1546120047569275,-0.19439220428466797,0.9999483823776245,0.5191119909286499,0.18382801115512848,-0.14126315712928772,0.999893844127655,0.5115190744400024,0.18247582018375397,-0.1915268748998642,0.9999256134033203,0.5254876017570496,0.2557050883769989,0.11657924950122833,0.9992233514785767,0.4450955390930176,0.24358949065208435,-0.23998232185840607,0.999832034111023,0.5747644305229187,0.3411078155040741,0.040766242891550064,0.8065627813339233,0.4685538709163666,0.3298678696155548,-0.3505815863609314,0.980774462223053,0.5535651445388794,0.23426763713359833,-0.17424117028713226,0.8829053640365601,0.4986790716648102,0.2137650102376938,-0.318834125995636,0.9735867977142334,0.5464257001876831,0.20771369338035583,-0.21149182319641113,0.7854172587394714,0.49261197447776794,0.1853746920824051,-0.3429108262062073,0.9486930966377258,0.5403769612312317,0.20435906946659088,-0.1879792958498001,0.7766138315200806,0.4860435426235199,0.1863713264465332,-0.34667903184890747,0.9434093832969666,0.5389122366905212,0.2125990390777588,-0.1737600713968277,0.7451125383377075,0.4878206253051758,0.19541515409946442,-0.3179246485233307,0.9155593514442444,0.5242710709571838,0.5265273451805115,0.11058571189641953,0.999573826789856,0.4680146276950836,0.5312876105308533,-0.11073733866214752,0.9997981786727905,0.5603503584861755,0.6714738011360168,0.2536260783672333,0.9753343462944031,0.45946773886680603,0.7008199691772461,-0.08873173594474792,0.996312141418457,0.5516499876976013,0.8237278461456299,0.4612918794155121,0.9870718121528625,0.4359428882598877,0.867310643196106,0.0315396822988987,0.996146559715271,0.5379932522773743,0.8523387908935547,0.4758530259132385,0.9665864109992981,0.422097384929657,0.8919771313667297,0.03572125732898712,0.9289364814758301,0.6065338850021362,0.8647144436836243,0.38397660851478577,0.9870836138725281,0.47109097242355347,0.9217302799224854,-0.1113371029496193,0.9931852221488953
